Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,sentiment,clean_text,topic
398336,B003G2LIIW,A2DX60C7TJLO33,Harlie Quinn X,10,12,3,1326672000,What's wrong with your packaging?,"I ordered FOUR cases of these juicy juices.  When I opened the packaging, I was horrified to find that many of them had burst open and spilled the juice everywhere.  Now I only have 119 apple juice boxes instead of 128. I'll never have enough to bathe in a kiddie pool with.  Plus it looks like I peed all over my floor. My life is ruined, and I'm probably going to start drinking again because of this.  It's the end of the world.<br /><br />P.S batman sucks",neutral,i ordered four cases of these juicy juices when i opened the packaging i was horrified to find that many of them had burst open and spilled the juice everywhere now i only have apple juice boxes instead of i ll never have enough to bathe in a kiddie pool with plus it looks like i peed all over my floor my life is ruined and i m probably going to start drinking again because of this it s the end of the world p s batman sucks,-1
262084,B003ESRF5I,A6GAZVMNB00KJ,"Paul S. Zamost ""PaulZ""",3,14,1,1326844800,Use cocoa from slave labor,"Lucy's cookies has a track record of buying cocoa from suppliers who use child labor to farm their cocoa beans, avoid this product if you have a conscience",negative,lucy s cookies has a track record of buying cocoa from suppliers who use child labor to farm their cocoa beans avoid this product if you have a conscience,-1
206591,B000YOQOAC,A17XLNVNQ8GIQE,"G. Lake ""1233fire""",0,0,5,1351123200,Superb Flavor and Great Price,"Golden Barrel Blackstrap Molasses was all that I anticipated and expected.  I was inspired and encouraged by memories of my father adding it to my oatmeal when I was a child. I was not disappointed!  I still like oatmeal as my Dad made it with raisins, some pecan chunks and a tablespoon of molasses.  No white sugar is needed...it is pretty sweet! I sometimes add almond milk, but not always!  Golden Barrel Blackstrap Molasses is also great in molasses cookies and Ginger Snaps!  You just have to try it to be consumed by the joy jumping on your tongue!  Thank you Golden Barrel!!",positive,golden barrel blackstrap molasses was all that i anticipated and expected i was inspired and encouraged by memories of my father adding it to my oatmeal when i was a child i was not disappointed i still like oatmeal as my dad made it with raisins some pecan chunks and a tablespoon of molasses no white sugar is needed it is pretty sweet i sometimes add almond milk but not always golden barrel blackstrap molasses is also great in molasses cookies and ginger snaps you just have to try it to be consumed by the joy jumping on your tongue thank you golden barrel,23
406987,B0030F70HI,AVNN3RB8S85ZX,"R. Phillips ""Rusty""",1,1,5,1244160000,great alternative to biscuits,"I was thrilled to find these for our three labs.  Sweet potatos are packed with tons of vitamins and good fiber.  The pups loved them and I would rather they have these as treats than Milkbones any day of the week.  As with introducing anything new into your dog's diet, expect some not-so-sweet potato gas from your dog.",positive,i was thrilled to find these for our three labs sweet potatos are packed with tons of vitamins and good fiber the pups loved them and i would rather they have these as treats than milkbones any day of the week as with introducing anything new into your dog s diet expect some not so sweet potato gas from your dog,0
181747,B001J9QBU4,AZZHZZMH3U1VB,"Penny Durkin ""Penny D.""",0,0,5,1350000000,Fabulous java FIX!!,"This particular brand and blend of Green Mountain coffee is one of the best I have ever tasted or enjoyed.  Its got a nice body, is NOT bitter, and goes down very smoothly.  Would recommend to any coffee drinkers for their morning fix to get moving.",positive,this particular brand and blend of green mountain coffee is one of the best i have ever tasted or enjoyed its got a nice body is not bitter and goes down very smoothly would recommend to any coffee drinkers for their morning fix to get moving,1
505148,B000V0F00O,AI30FRNT33PHZ,Mark Rocchio,3,3,1,1331337600,No Taste,"I love popcorn. That said, I won't be eating the remaining 11 bags from this case. I found the Good Health Half Naked Popcorn to have no taste at all. I was quite disappointed since I'll eat almost any popcorn any time.",negative,i love popcorn that said i won t be eating the remaining bags from this case i found the good health half naked popcorn to have no taste at all i was quite disappointed since i ll eat almost any popcorn any time,22
497929,B000LKVD5U,A3ARZW7S96SESC,Lillie Walker,2,2,1,1333670400,HORRIBLE I CANT BELIEVE THIS!,"Terrible! I cannot believe this, I received this item and EVERY SINGLE BAG WAS OPENED BUT 4!!!! I'm stationed in Afghanistan and this was gonna be a snack for my team while going out on missions. I was so embarrassed when the bags were opened and spilt out all in the box, gross! And the box is filled with grease stains. Idk if it was from the airplane ride all the way here, but the box should have been more insulated and bubble wrap should have been used instead of paper. I'm very unhappy with stale crusty chips out the bag and us soldiers cannot enjoy now.",negative,terrible i cannot believe this i received this item and every single bag was opened but i m stationed in afghanistan and this was gonna be a snack for my team while going out on missions i was so embarrassed when the bags were opened and spilt out all in the box gross and the box is filled with grease stains idk if it was from the airplane ride all the way here but the box should have been more insulated and bubble wrap should have been used instead of paper i m very unhappy with stale crusty chips out the bag and us soldiers cannot enjoy now,-1
36403,B004CLCEDE,A2AG1HX4S11ZOW,Fostermom2010,1,1,3,1341619200,When is a noodle not a noodle.,"Well I liked the idea of the noodles. I took seasoning from an oodles of noodles packet and put it on the Shirataki noodles. Still way to much sodium there, but I was just testing them out. They were just ok. I could tell they weren't real noodles. It was a texture thing. I haven't given up on them though. I still plan on trying some of the recipes out from the web site. I also plan to try some of my own recipes out using them in place of other types of noodles. Slightly expensive at Two dollars average for a seven ounce bag. But what diet food is cheap? I even decided to buy the rice noodles and want to give them a try as well. Will get back to you on my final opinion.",neutral,well i liked the idea of the noodles i took seasoning from an oodles of noodles packet and put it on the shirataki noodles still way to much sodium there but i was just testing them out they were just ok i could tell they weren t real noodles it was a texture thing i haven t given up on them though i still plan on trying some of the recipes out from the web site i also plan to try some of my own recipes out using them in place of other types of noodles slightly expensive at two dollars average for a seven ounce bag but what diet food is cheap i even decided to buy the rice noodles and want to give them a try as well will get back to you on my final opinion,14
19512,B00113JRLS,A55QLQULIGSAD,linda,0,0,5,1333670400,tea time,"This tea is the best tea ever! Fruity and caffeine free. I am hooked!  Great with scones, cookies or cake.",positive,this tea is the best tea ever fruity and caffeine free i am hooked great with scones cookies or cake,2
187608,B0019FEOS4,A2USC9D6HNKKJ2,"B. Jackson Shennan ""bloomsbury157""",1,1,5,1238716800,Grocery Items from Amazon,These delicious cookies were appreciated by my mother and her friends.<br />I intend to try the other flavours available.,positive,these delicious cookies were appreciated by my mother and her friends i intend to try the other flavours available,9
211702,B003SBRV14,A3CZWJPG19GJ49,"Gclough ""Garrett""",0,0,5,1351036800,"Brilliant, simply brilliant","Pros:<br />-Price *much less then what the stores charge, but sometimes when it is on sale in stores it is about the same price<br />-I have amazon prime so the shipping was brilliantly fast<br />-Taste  **although it is really strong compared to other brands<br />-All natural<br /><br />Cons:<br />taste took me awhile to get used to",positive,pros price much less then what the stores charge but sometimes when it is on sale in stores it is about the same price i have amazon prime so the shipping was brilliantly fast taste although it is really strong compared to other brands all natural cons taste took me awhile to get used to,-1
104790,B006N3I69A,A3CYP45QBT478Q,"Anthony Gavin ""Anthony""",2,2,2,1295568000,Instant Coffee,"As another person noted, this is basically instant coffee.  When finishing your brew, you will note that the kcup is completely empty....much like one of the hot chocolates.  The box states: soluble & microground coffee.  I gave it 2 stars because the taste is not terrible.  It is stronger than most American instant coffees and resembles the instant coffee I have tasted while in Italy....however, it is still instant and should be better referenced in the product description.",negative,as another person noted this is basically instant coffee when finishing your brew you will note that the kcup is completely empty much like one of the hot chocolates the box states soluble microground coffee i gave it stars because the taste is not terrible it is stronger than most american instant coffees and resembles the instant coffee i have tasted while in italy however it is still instant and should be better referenced in the product description,1
35348,B000GW46D4,A1YYT9PM8PNFI8,"Michael Plechaty ""Mike""",1,1,5,1244764800,Tastes great and not loaded with corn syrup or sugar,These jerky packs are great.  They actually do fill you up or at least stop the grum bellies.  I stay away from all the products that are just different ways of eating sugar and corn syrup.  I have a boy with ADD and I don't have him on drugs so it is very nice to have a great tasting and filling snack that isn't just sugar with flavoring.  Since sugar and corn syrup are major contributors to that condition.  Keep up the good work Jack Link.,positive,these jerky packs are great they actually do fill you up or at least stop the grum bellies i stay away from all the products that are just different ways of eating sugar and corn syrup i have a boy with add and i don t have him on drugs so it is very nice to have a great tasting and filling snack that isn t just sugar with flavoring since sugar and corn syrup are major contributors to that condition keep up the good work jack link,17
280021,B000ER5CTS,AY88JCMFRXD7V,Erlend Tangen,0,0,1,1233792000,"very brittle, breaks much too easily, choking hazard","I was definately expecting a better product from earth's best. However, these biscuits were not good at all. My son who only has 2 teeth broke these very easily. I will not be buying them again.",negative,i was definately expecting a better product from earth s best however these biscuits were not good at all my son who only has teeth broke these very easily i will not be buying them again,-1
259749,B000FW0NIC,A1AE7N0WC8USWM,Mark Gorney,0,0,5,1226620800,Yummy yummers,"The only chips I can eat the entire bag full and not worry about saturated fat. As another reviewer pointed out, a tad on the salty side but flavorful and highly addictive. Good for your non-wheat eating friends too. Yum.",positive,the only chips i can eat the entire bag full and not worry about saturated fat as another reviewer pointed out a tad on the salty side but flavorful and highly addictive good for your non wheat eating friends too yum,7
29460,B000PDY3P0,A1V6MXRRXYSJPC,Bob,0,0,4,1303430400,Tastes like popcorn,"This product tastes like movie style popcorn that is OVERLY salted, and I understand that popcorn is usually pretty salty but this might be a little too much. I would probably buy this again.",positive,this product tastes like movie style popcorn that is overly salted and i understand that popcorn is usually pretty salty but this might be a little too much i would probably buy this again,22
130541,B000VBSFLY,AI3E3DNPM2YHI,Tracey A. Regan,7,10,5,1293753600,popcorn lovers gift,Got this for my boyfriend's brother and he loved it because he consumes a lot of popcorn.  It's a nice variety of flavors and the packaging is convenient.,positive,got this for my boyfriend s brother and he loved it because he consumes a lot of popcorn it s a nice variety of flavors and the packaging is convenient,22
558959,B000REI2X6,A168FJEHRSO024,"Angel Wise ""Angelwise""",0,0,5,1183680000,"Jelly Belly ""Belly Flops""","Except for the promise of a wider variety of flavors in this order of Belly Flops, I really love them.  They have the most original and distinctive tastes and are truly full-bodied.",positive,except for the promise of a wider variety of flavors in this order of belly flops i really love them they have the most original and distinctive tastes and are truly full bodied,-1
524289,B004JGQ15E,A16GBXDS51J019,A. Neilll,0,0,4,1310515200,A tasty snack for the whole family,"In fact, most of these were consumed by my family before I got to taste them.<br /><br />They were in fact quite tasty, I thought them a bit sweet for my taste, but what did I expect from caramel corn.<br /><br />What I liked the most was that there is nothing in here that I had to worry about giving my healthy kids.  My wife liked them as well.<br /><br />I liked this snack so well, I not only bought more of this, but am currently shopping to try other snackwell products as well.",positive,in fact most of these were consumed by my family before i got to taste them they were in fact quite tasty i thought them a bit sweet for my taste but what did i expect from caramel corn what i liked the most was that there is nothing in here that i had to worry about giving my healthy kids my wife liked them as well i liked this snack so well i not only bought more of this but am currently shopping to try other snackwell products as well,-1
219206,B000F3VB7S,A3GRPCW9DG427Z,DeborahDarling,1,1,5,1313107200,Great pasta sauce - beware: hubby may like it better than yours!,"Great sauce.  Lots of texture - picant flavor, as a matter of fact, my dear husband likes it more than my homemade - so now I keep this one on auto-ship!",positive,great sauce lots of texture picant flavor as a matter of fact my dear husband likes it more than my homemade so now i keep this one on auto ship,3
9199,B006N3IG4K,AB6G1LUA9TG2L,Lisa,0,0,5,1316131200,Yum-o,Best K cup around. A must try!  Amazon ships quickly and in one piece. I'd recommend the coffee as well as going through Amazon to order this coffee from.  Thank you for a great experience.,positive,best k cup around a must try amazon ships quickly and in one piece i d recommend the coffee as well as going through amazon to order this coffee from thank you for a great experience,1
26524,B001E5DWWS,A3ISGP07CYNBZQ,"Rhonda Shrum ""Mad shopper""",2,4,5,1247529600,Almond cookies,You have the best price on the almond paste.  It's twice as much in the grocery stores.  You have to use 4 tubes to make 1 batch of cookies and you can't just eat 1.,positive,you have the best price on the almond paste it s twice as much in the grocery stores you have to use tubes to make batch of cookies and you can t just eat,-1
363178,B0012KA8GS,AAYLCZN89EGHK,"Kelly N. Wagner ""Keldog""",1,1,5,1269561600,"Brownie says, ""These rock!!""","I am trying to train my dog and he is not particularly food greedy. However, he LOVES cheese! But as you may know, cheese isn't that portable. So I needed a cheese treat that was pretty much 100% cheese with nothing else added. This is it! My dog is crazy about these because they are just cheese. I am using them as his training reward (along with freeze-dried chicken) and he is responding because these aren't your every day dog bone. I also feel better giving these to my dog as frequently as necessary in training because he is not getting alot of additional ingredients such as grains. I highly recommend these treats. The company also ships very rapidly!",positive,i am trying to train my dog and he is not particularly food greedy however he loves cheese but as you may know cheese isn t that portable so i needed a cheese treat that was pretty much cheese with nothing else added this is it my dog is crazy about these because they are just cheese i am using them as his training reward along with freeze dried chicken and he is responding because these aren t your every day dog bone i also feel better giving these to my dog as frequently as necessary in training because he is not getting alot of additional ingredients such as grains i highly recommend these treats the company also ships very rapidly,0
462489,B000FK8HJQ,AI0TBLQF5F6RU,Michelle,1,1,5,1333670400,Love!,I have ordered these chips twice and both times they were delivered in a timely manner and were fresh and delicious.  They are salted perfectly and a great substitute for anyone craving salted banana chips.  They are more consistently crunchy than many brands of salted banana chips which tend to clump.  They really do taste fresh - no rancid oil taste here!,positive,i have ordered these chips twice and both times they were delivered in a timely manner and were fresh and delicious they are salted perfectly and a great substitute for anyone craving salted banana chips they are more consistently crunchy than many brands of salted banana chips which tend to clump they really do taste fresh no rancid oil taste here,7
342548,B000F4GPC8,A3ROSGNTNR9AHJ,"DVB ""dVb""",7,8,5,1168473600,Not your regular instant soup...,"This is a great alternative to chicken soup if you get sick. It will alkalinize you blood and help to get better much faster than you would normally do. Also try it in the morning instead of your regular cup of java - it will perk you up without the jitters of caffeine. True it has a lot of solium, but this sodium is from sea salt that brings with it much needed trace minerals. The seaweed veriety is the best. Open minded and adventurous folks will love it right away, for others it may take some time to get used to. Do try. Your body will thank you.",positive,this is a great alternative to chicken soup if you get sick it will alkalinize you blood and help to get better much faster than you would normally do also try it in the morning instead of your regular cup of java it will perk you up without the jitters of caffeine true it has a lot of solium but this sodium is from sea salt that brings with it much needed trace minerals the seaweed veriety is the best open minded and adventurous folks will love it right away for others it may take some time to get used to do try your body will thank you,19
567231,B000LL0R92,A25S4W8HM0PLD4,C. Stevenson,3,9,1,1233705600,Does anyone know what REAL coconut water tastes llike?,"This product tastes terrible and it also tastes NOTHING like actual coconut water. Anyone who has ever lived in a country where Coconuts actually grow would be and IS utterly offended by this product. It seems that people will buy anything that is prepackaged and overly process as long as it claims to be all natural. Save yourself and your bodies by not eating/drinking ""natural"" foods bought in a package. The truth of the matter is that anything that is actually authentic has not been processed in factories and put on a shelf.",negative,this product tastes terrible and it also tastes nothing like actual coconut water anyone who has ever lived in a country where coconuts actually grow would be and is utterly offended by this product it seems that people will buy anything that is prepackaged and overly process as long as it claims to be all natural save yourself and your bodies by not eating drinking natural foods bought in a package the truth of the matter is that anything that is actually authentic has not been processed in factories and put on a shelf,24
295840,B0036R7HGE,A29SF0C9XJ92AD,Daniel E. Appling,0,0,5,1298764800,De-lish!,These are absolutely delicious!  I would not consume too many because I am sure they are not good in the calorie department but for the weekly snack or cheat day you can't beat this bar!  It is organic so you can trust the ingredients are not GM and the taste can't be beat!  It is VERY chewy and delicious!,positive,these are absolutely delicious i would not consume too many because i am sure they are not good in the calorie department but for the weekly snack or cheat day you can t beat this bar it is organic so you can trust the ingredients are not gm and the taste can t be beat it is very chewy and delicious,10
351285,B001EPQPAE,A3J8RYMMSNEP4T,bffgrandma,2,3,5,1278806400,Memories of Brooklyn,"I bought this for my 87 year old father who moved out of Brooklyn, NY quite a few years ago.  It is not sold where we live now.  This is the second time I bought it for him,  and he is enjoying it very much.  He likes the marble the best.",positive,i bought this for my year old father who moved out of brooklyn ny quite a few years ago it is not sold where we live now this is the second time i bought it for him and he is enjoying it very much he likes the marble the best,5
172192,B002EDEMLY,ABI2STVBF0TFK,ProductReviewsGuy,1,1,5,1306022400,4 pounds of awesome,This tub of red vines is so much for one person to consume. tastes like the good old red vines I normally had for a while. great steal!,positive,this tub of red vines is so much for one person to consume tastes like the good old red vines i normally had for a while great steal,-1
468811,B001SCAL0S,A39KQIRWVVCSLZ,TexasKris,1,1,5,1316044800,Amazing fresh flowers and lot's of them!,"Ordered their 6 month Frequent Flower club subscription off of Amazon.  Wasn't sure what I was going to get but had some points I needed to use to I went ahead and ordered 6 months.  I was very impressed by the quantity and the quality of the flowers.  Each month I received a variety of flowers, two bouquets, sometimes two similar ones, sometimes they were different.  There were so many flowers I divided them up and made arrangements for the kitchen, the dining room table and even small arrangements in the bathrooms.  They're super fresh and come with several packets of preservative so as long as you change the water and cut them mine typically lasted at least 10 days looking super fresh.  This is my first month without them, I'm going to reorder another 6 months subscription because I really have missed them this month.  I'd highly recommend them!",positive,ordered their month frequent flower club subscription off of amazon wasn t sure what i was going to get but had some points i needed to use to i went ahead and ordered months i was very impressed by the quantity and the quality of the flowers each month i received a variety of flowers two bouquets sometimes two similar ones sometimes they were different there were so many flowers i divided them up and made arrangements for the kitchen the dining room table and even small arrangements in the bathrooms they re super fresh and come with several packets of preservative so as long as you change the water and cut them mine typically lasted at least days looking super fresh this is my first month without them i m going to reorder another months subscription because i really have missed them this month i d highly recommend them,-1
399786,B002IEVJRY,AHUT55E980RDR,Neal C. Reynolds,0,0,4,1339372800,A tasty treat on a hot Summer day,"I've tried both this and the same company's Caffe drink...I preferred this which is less bitter and is smoother.  It did taste good on a warm Indiana day, but I doubt that I'll be a regular consumer, preferring freshy brewed coffee.  It's sure worth a try though.",positive,i ve tried both this and the same company s caffe drink i preferred this which is less bitter and is smoother it did taste good on a warm indiana day but i doubt that i ll be a regular consumer preferring freshy brewed coffee it s sure worth a try though,1
133705,B001E4Q4BU,A37ZOMFMD8YNV0,H. Shaver,2,2,4,1257897600,Good and Ready,Good roast beef from a CAN. I bought this product as a quickie when I did not feel like cooking. I eat smaller meals and I think you could serve three people if you all include 'taters' and a salad! Can be heated in the microwave or on the stove top.,positive,good roast beef from a can i bought this product as a quickie when i did not feel like cooking i eat smaller meals and i think you could serve three people if you all include taters and a salad can be heated in the microwave or on the stove top,3
383969,B0030VJ8PE,A12A499GP74ZR0,eljae,0,0,5,1339977600,Happy Baby,"My baby is 10 months old.  She ate this, no problem.  Her older brother (3) who has loved the straight applesauce however was not as easily pleased.  But so far, he hasn't liked anything but the applesauce.  So I'm happy because baby is happy and eating well.  Absolutely LOVE the convenience of these!!!!!  Where were they with my last two kids!",positive,my baby is months old she ate this no problem her older brother who has loved the straight applesauce however was not as easily pleased but so far he hasn t liked anything but the applesauce so i m happy because baby is happy and eating well absolutely love the convenience of these where were they with my last two kids,6
507180,B005K8P1K6,A1XHLHTRG4DWDN,Paddler,0,0,5,1327104000,Delicious but delicate,"I've been getting this bread for 4 years now and it is my favorite g/f bread.  Albeit not for lunch meat sandwiches but for toast and peanut butter in the morning or a sweet little mid-day bite, it's great.  Just be careful to turn your toaster down as the bread is thin (1/2"") and slices are smaller (4"" square roughly).",positive,i ve been getting this bread for years now and it is my favorite g f bread albeit not for lunch meat sandwiches but for toast and peanut butter in the morning or a sweet little mid day bite it s great just be careful to turn your toaster down as the bread is thin and slices are smaller square roughly,8
275869,B001IZM8Z6,AGWAA2G57TQ1U,bamabob,1,1,5,1298332800,Best Turkey Ever,"Never had a brined turkey before, decided to try this product based on being on sale at Amazon and the Apple Sage appeal.  Only had a 12 pound turkey so I only used half of the product.  Didn't add the sugar or apple cider the box recipe included, instead opted for just filtered water so as not to add calories.  Turkey set overnight in the brine, (about 12 hours total), prepared the turkey on a smoker.  Couldn't believe the flavor and moistness of the turkey, incredible.  I'll be trying other fire and flavor brines for pork also.  As a cautionary note, given that most store bought frozen turkeys are injected with a somewhat salty liquid I'm glad I only used half of the box.  The turkey was seasoned perfectly, any more salt would have been excessive.",positive,never had a brined turkey before decided to try this product based on being on sale at amazon and the apple sage appeal only had a pound turkey so i only used half of the product didn t add the sugar or apple cider the box recipe included instead opted for just filtered water so as not to add calories turkey set overnight in the brine about hours total prepared the turkey on a smoker couldn t believe the flavor and moistness of the turkey incredible i ll be trying other fire and flavor brines for pork also as a cautionary note given that most store bought frozen turkeys are injected with a somewhat salty liquid i m glad i only used half of the box the turkey was seasoned perfectly any more salt would have been excessive,3
513347,B004HOLD60,A1G60ANYI0HMEU,Jeddy 3,0,0,4,1319241600,Not as crunchy as the other Blue Diamond flavors,"I'm addicted to Blue Diamond almonds. I've tried all the flavors -- and this was the last one I tried. I love salt, I love vinegar, and I love salt-and-vinegar potato chips, so how could I lose with these?<br /><br />Well, I'm just not that into them. The flavor's great and the almonds are fresh, but somehow the texture just fails. The almonds just seem... soggy. They don't have that wonderful crunch that the other Blue Diamond flavors have. And that flattens out the whole experience of eating them. I've eaten about 10 bags so far, and they all have the same lackluster texture.<br /><br />Oh well. Guess even my ol' reliable Blue Diamond can't hit it out of the park every time.",positive,i m addicted to blue diamond almonds i ve tried all the flavors and this was the last one i tried i love salt i love vinegar and i love salt and vinegar potato chips so how could i lose with these well i m just not that into them the flavor s great and the almonds are fresh but somehow the texture just fails the almonds just seem soggy they don t have that wonderful crunch that the other blue diamond flavors have and that flattens out the whole experience of eating them i ve eaten about bags so far and they all have the same lackluster texture oh well guess even my ol reliable blue diamond can t hit it out of the park every time,15
138350,B008QLRI4G,A10TTBG5C6J091,Richard,5,5,5,1329350400,FANTASTIC,I was so hoping that Starbucks would come out with a mild blend for k cups. Starbucks has exceeded my hopes. This coffee is delicious. THANKS STARBUCKS,positive,i was so hoping that starbucks would come out with a mild blend for k cups starbucks has exceeded my hopes this coffee is delicious thanks starbucks,1
409045,B000K8ID2E,A159CB2GA4LHU,Trib,0,0,5,1318204800,First time.,"I have never seen a cat obsess over something. This thing is cool! when all the grass was eaten, he just sat there and stared at it waiting for it to grow back... wierd..",positive,i have never seen a cat obsess over something this thing is cool when all the grass was eaten he just sat there and stared at it waiting for it to grow back wierd,0
186795,B00474CSVE,A17FRGDX4IJL0D,CLE Jackie,0,0,5,1311292800,GREEN MTN COFFEE ROCKS!,"Coffee was a great value, and this is a bold coffee that'll knock the cobwebs outta your brain in no time.  Shipping was unbelievably fast and all in all, a great transaction.",positive,coffee was a great value and this is a bold coffee that ll knock the cobwebs outta your brain in no time shipping was unbelievably fast and all in all a great transaction,1
429173,B000LLKCV0,A1RHI5VTPHFTQ9,Bwukki,0,0,5,1348358400,"Great hot sauce, big on flavor","This tastes fantastic. My only complaint is the heat, it is not quite as hot as I was hoping, but I'm sure the majority of people will find it just right.",positive,this tastes fantastic my only complaint is the heat it is not quite as hot as i was hoping but i m sure the majority of people will find it just right,18
432096,B0052OUAOK,A2JCEH054YVRZU,"V. Everhart ""sipinka""",2,4,2,1153699200,greens+-what happened?,"I am one of the very upset customers who used to LOVE these energy bars! They were the best on the market and I would go through several boxes in couple of months. It is almost impossible to find great tasting and healthy snack bar that has only 162 cal., but my last order was a big surprise! Jump from 162 to 240, much more fat and carbs- WHY? The company should really think twice before such a drastic change without warning!<br /><br />I am truly hoping they will go back to the original version and if you have the same opinion please call the number on the package and let them know!<br /><br />Thank you",negative,i am one of the very upset customers who used to love these energy bars they were the best on the market and i would go through several boxes in couple of months it is almost impossible to find great tasting and healthy snack bar that has only cal but my last order was a big surprise jump from to much more fat and carbs why the company should really think twice before such a drastic change without warning i am truly hoping they will go back to the original version and if you have the same opinion please call the number on the package and let them know thank you,10
513496,B000612VL4,A3BUU2F6KHYAZW,T. MCATEER,2,2,5,1178928000,Cream Cheese Frosting OK but White Chocolate Truffle THE BEST!!,"I have had this cake with both the cream cheese and white frosting.  For a real treat try frosting with a white chocolate frosting then call your heart surgeon (but what a way to go!):<br /><br />White Chocolate Frosting<br /><br />Ingredients:<br /><br />6ounces White Chocolate -- chopped<br /><br />1/4 cup Whipping Cream<br /><br />1 cup Butter -- Cut In Pieces<br /><br />1 cup Powdered Sugar<br /><br />Don't forget to add a dash of salt!<br /><br />Directions:<br /><br />Microwave white chocolate and cream in medium bowl on high for 1 1/2 minutes until chocolate is almost melted, stirring halfway through heating time. Stir until white chocolate is completely melted. Cool to room temperature. Beat butter and sugar gradually into cooled mixture on high speed until light and fluffy.",positive,i have had this cake with both the cream cheese and white frosting for a real treat try frosting with a white chocolate frosting then call your heart surgeon but what a way to go white chocolate frosting ingredients ounces white chocolate chopped cup whipping cream cup butter cut in pieces cup powdered sugar don t forget to add a dash of salt directions microwave white chocolate and cream in medium bowl on high for minutes until chocolate is almost melted stirring halfway through heating time stir until white chocolate is completely melted cool to room temperature beat butter and sugar gradually into cooled mixture on high speed until light and fluffy,16
235141,B0034EDMCW,A1H9T8FN2F2AHZ,Cerebrl,0,0,5,1316822400,The only real food health snack,"I'm a cyclist, personal trainer, registered nurse and avid health nut, and I fully endorse these products :) Seriously, they are not only good tasting but follow all the criteria for a healthful snack -- not processes, raw ingredients, not a lot of sugar.",positive,i m a cyclist personal trainer registered nurse and avid health nut and i fully endorse these products seriously they are not only good tasting but follow all the criteria for a healthful snack not processes raw ingredients not a lot of sugar,-1
515023,B001E95KRE,A2OAGPCQ39Z08T,MK-48,1,1,2,1329696000,No matter how healthy it is... is nothing if your dog doesn't like it,"I supposed as a treat, this would do better than its dog food. But I was wrong when I received and tried it today. My dog does not like it at all. This treat feels like cookies and very dry. I got a small dog (Yorkshire). I don't know if big dog will find it delicious or not. Just my own experience.",negative,i supposed as a treat this would do better than its dog food but i was wrong when i received and tried it today my dog does not like it at all this treat feels like cookies and very dry i got a small dog yorkshire i don t know if big dog will find it delicious or not just my own experience,0
109591,B000CMDRWO,A2AKS20YR06ZP0,debi,0,0,5,1315353600,these are great!,i love this product! very healthy - low fat & protein packed. my friends are always asking me about them & everyone's who's tried them has liked them...,positive,i love this product very healthy low fat protein packed my friends are always asking me about them everyone s who s tried them has liked them,-1
349683,B0006U7SEA,A320O1Z5XQ12UR,Amanda S.,1,1,3,1327017600,Doesn't last very long with a very aggressive chewer,"I bought this 24"" rawhide because several reviewers said their dogs worked on it for a very long time.  Unfortunately, this was not the case with my 100 lb. Labrodane.  He was pulling off large shreds within 2 minutes, had it broken in half within 10 minutes and chewed one half down to the knot in less than an hour.  While I don't think this is a bad quality bone, the rawhide is not as thick as other bones I have purchased, which I am assuming is why he was able to tear it apart so fast.",neutral,i bought this rawhide because several reviewers said their dogs worked on it for a very long time unfortunately this was not the case with my lb labrodane he was pulling off large shreds within minutes had it broken in half within minutes and chewed one half down to the knot in less than an hour while i don t think this is a bad quality bone the rawhide is not as thick as other bones i have purchased which i am assuming is why he was able to tear it apart so fast,0
67808,B000G6MBUA,A2C5BWOM7329UD,Jason T. Stevens,0,0,5,1203465600,Addictive,"These are the best potato chips I've ever tasted.  It's easy to go through half of a bag without stopping.  The texture/crunchiness is just perfect, as is the salt and vinegar combination.  I don't know how they taste so much better than all of the other chips I've ever had, but they do.  And, judging from the nutrition facts, they seem to be healthier, too.  They're somewhat fibrous and have a good bit of potassium and vitamin c, which could be because they don't skin the potatoes and the chips are a bit thicker than normal.<br /><br />And if you like these, all of the Kettle chips are great.",positive,these are the best potato chips i ve ever tasted it s easy to go through half of a bag without stopping the texture crunchiness is just perfect as is the salt and vinegar combination i don t know how they taste so much better than all of the other chips i ve ever had but they do and judging from the nutrition facts they seem to be healthier too they re somewhat fibrous and have a good bit of potassium and vitamin c which could be because they don t skin the potatoes and the chips are a bit thicker than normal and if you like these all of the kettle chips are great,7
468385,B001II477A,AIF1VCSQ4JNV6,Marshall Lyman,0,0,5,1296691200,"It's bacon flavored salt, need I really say more?","It's salt that when used ads a pleasant flavor somewhat similar to bacon to whatever you put it on/in. I use the hickory flavor bacon salt primarily on hamburgers, but have tried other flavors of their bacon salt products in almost anything where salt is required or beneficial with mostly positive results. No complaints, I love this stuff, the other flavors of bacon salt, and their Baconnaise product as well.",positive,it s salt that when used ads a pleasant flavor somewhat similar to bacon to whatever you put it on in i use the hickory flavor bacon salt primarily on hamburgers but have tried other flavors of their bacon salt products in almost anything where salt is required or beneficial with mostly positive results no complaints i love this stuff the other flavors of bacon salt and their baconnaise product as well,20
